SKU,User,Title,Content,Points,Status,Comment,Date of Review,Cleaned_Content,Cleaned_Comment,Combined_Text,Content_Comment_Consistency
E1077467,Christian,Tasse leider mit Kratzern ,"Hello, unfortunately I cannot yet comment on the Butterbier itself. However, the cup was unfortunately delivered with scratches, which must have occurred during the printing process. Very unfortunate.",3.0,1,We are very sorry that this should not have happened. Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️,2023-08-02 05:50:34.937,hello unfortun cannot yet comment butterbi howev cup unfortun deliv scratch must occur print process unfortun,sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,hello unfortun cannot yet comment butterbi howev cup unfortun deliv scratch must occur print process unfortun sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,0.9596962
E1061969,Cecylia B.,"Die Tasse ist schön, Verpackung sehr schlecht","The cup is very beautiful, however, it arrived broken at my place because it was very poorly or not at all packaged in a break-resistant manner.",1.0,1,"We are very sorry, this should not have happened. Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️",2023-08-02 06:46:56.959,cup beauti howev arriv broken place poorli packag breakresist manner,sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,cup beauti howev arriv broken place poorli packag breakresist manner sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,0.957655
E1066779,John Alexander Christopher  T.,Ist als Schmuck für den Christbaum gedacht,Is intended as Christmas tree decoration,5.0,1,Many friends at Christmas time. ❤ Greetings from the Elvenwood.,2023-08-02 06:54:07.618,intend christma tree decor,mani friend christma time greet elvenwood,intend christma tree decor mani friend christma time greet elvenwood,0.9495952
E1066778,John Alexander Christopher  T.,Ist als Christbaumschmuck gedacht von einem absoluten,Is meant as Christmas tree decoration by an absolute Potterhead,5.0,1,Thank you for your great review.❤ Greetings from the Elbe Forest,2023-08-02 06:54:35.906,meant christma tree decor absolut potterhead,thank great review greet elb forest,meant christma tree decor absolut potterhead thank great review greet elb forest,0.9807146
E1001668,Raffaela H.,sehr schön gearbeitet. Lässt sich hinstellen oder,Very well done. Can be placed standing or hung up.,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-08-02 07:06:12.055,well done place stand hung,thank review greet elbenwald,well done place stand hung thank review greet elbenwald,0.983752
E1067159,Raffaela H.,"sehr schönes Mousepad, besonders toll ist die","very nice mousepad, especially great is the size. Although it came rolled up, it immediately unfolded and lies wonderfully on the table.",5.0,1,Thank you for your great review.❤ Greetings from the Elbenwald.,2023-08-02 07:08:08.389,nice mousepad especi great size although came roll immedi unfold lie wonder tabl,thank great review greet elbenwald,nice mousepad especi great size although came roll immedi unfold lie wonder tabl thank great review greet elbenwald,0.9896477
E1075096,Daniela E.,"Wer sich seines Hauses sicher ist, möge bestellen!","Haven't assembled the cute thing yet, as it's meant to be a Christmas gift. And for that, it's simply perfect: great relief, beautifully crafted, very high-quality look, really good size. Our Ravenclaw fan will definitely be mega thrilled 😍",5.0,1,"Oh, how wonderful to hear. Magical greetings from the Elvenwood ❤️",2023-08-02 07:11:20.160,havent assembl cute thing yet meant christma gift simpli perfect great relief beauti craft highqual look realli good size ravenclaw fan definit mega thrill,oh wonder hear magic greet elvenwood,havent assembl cute thing yet meant christma gift simpli perfect great relief beauti craft highqual look realli good size ravenclaw fan definit mega thrill oh wonder hear magic greet elvenwood,0.9269995
E1070607,Raffaela H.,gute Qualität und optisch wirklich schön. Die,"good quality and really nice visually. The photos can be easily incorporated, and it looks good whether you place it with the back at an angle or present it with the front.",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-08-02 07:12:56.099,good qualiti realli nice visual photo easili incorpor look good whether place back angl present front,thank review greet elbenwald,good qualiti realli nice visual photo easili incorpor look good whether place back angl present front thank review greet elbenwald,0.91962063
E1063997,Daniela E.,"Hauptsache, die Kinder haben a Freude!","Yes please, how lovely it will be to study when it goes so magically in books! I'm already looking forward to packing and giving away. 🥰",5.0,1,"Oh, how wonderful to hear. Lots of friends. Magical greetings from the Elvenwood ❤️",2023-08-02 07:17:55.216,ye pleas love studi goe magic book im alreadi look forward pack give away,oh wonder hear lot friend magic greet elvenwood,ye pleas love studi goe magic book im alreadi look forward pack give away oh wonder hear lot friend magic greet elvenwood,0.95324934
E1071606,David H.,Einfach Top.Sieht optisch sehr gut aus ,Simply top. Looks very good visually.,5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 07:53:25.656,simpli top look good visual,pleas hear satisfi magic greet elvenwood,simpli top look good visual pleas hear satisfi magic greet elvenwood,0.94318986
E1030537,Aurea B.,Tolles Teil!,"Nice T-shirt, sturdy fabric, gives the impression that it won't lose its shape or fall apart after 2 washes.",5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 08:55:48.168,nice tshirt sturdi fabric give impress wont lose shape fall apart wash,pleas hear satisfi magic greet elvenwood,nice tshirt sturdi fabric give impress wont lose shape fall apart wash pleas hear satisfi magic greet elvenwood,0.9334586
E1076357,Kilian  G.,Super Außer einer sache,"Everything is great, including the size. However, there's one thing that bothers me. The sole is made of very cheap plastic.",4.0,1,Thank you for your feedback on the article.,2023-08-02 09:06:48.979,everyth great includ size howev there one thing bother sole made cheap plastic,thank feedback articl,everyth great includ size howev there one thing bother sole made cheap plastic thank feedback articl,0.9702534
E1075074,Wolfgang M.,Super hübsch mit scharfer Nagelfeile.bin begeistert,Very well processed,5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 09:34:12.763,well process,pleas hear satisfi magic greet elvenwood,well process pleas hear satisfi magic greet elvenwood,0.9618333
E1038054,Katrin  S.,"Tolle Qualität, sieht sehr hochwertig aus! ","Great quality, looks very high-end!",5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 12:10:03.941,great qualiti look highend,pleas hear satisfi magic greet elvenwood,great qualiti look highend pleas hear satisfi magic greet elvenwood,0.9431967
E1066778,Juliana  K.,"Sehr liebevoll detailreich gestaltet, da kommt die","Very lovingly and detailed designed, that brings the right Christmas mood.",5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 12:36:41.765,lovingli detail design bring right christma mood,pleas hear satisfi magic greet elvenwood,lovingli detail design bring right christma mood pleas hear satisfi magic greet elvenwood,0.9434443
E1073517,Andrea T.,Hingucker,"I find them a bit too expensive and too small, but overall nice.",4.0,1,Thank you for your feedback on the article. Magical greetings from the Elvenwood.,2023-08-02 16:53:29.684,find bit expens small overal nice,thank feedback articl magic greet elvenwood,find bit expens small overal nice thank feedback articl magic greet elvenwood,0.95817894
E1048529,Andrea T.,Stimmungsvoll,"Beautiful, atmospheric image. I'm looking forward to the dark season. Good price/performance ratio.",5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 16:55:10.557,beauti atmospher imag im look forward dark season good priceperform ratio,pleas hear satisfi magic greet elvenwood,beauti atmospher imag im look forward dark season good priceperform ratio pleas hear satisfi magic greet elvenwood,0.94192296
E1062393,Maximilian  G.,Cyberpunk 2077 Yeah,"Cyberpunk 2077 is so cool, man.",5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 19:02:03.030,cyberpunk cool man,pleas hear satisfi magic greet elvenwood,cyberpunk cool man pleas hear satisfi magic greet elvenwood,0.95913213
E1076916,Meike S.,"Tolles Sammlerstück, Verpackung sehr gut, schwer zu","Great collector's item, packaging very good, hard to open
The included stand unfortunately does not hold the ticket properly",4.0,1,Thank you very much for your feedback on the article. We will take a closer look at it. Magical greetings from the Elvenwood.,2023-08-02 19:03:42.824,great collector item packag good hard open includ stand unfortun hold ticket properli,thank much feedback articl take closer look magic greet elvenwood,great collector item packag good hard open includ stand unfortun hold ticket properli thank much feedback articl take closer look magic greet elvenwood,0.9094818
E1016516,Gretel T.,Zauberhaft,"The wand was very well received by the gifted child, and the presentation and packaging were of very high quality. The communication with the seller was exceptional!",5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-02 20:54:45.635,wand well receiv gift child present packag high qualiti commun seller except,pleas hear satisfi magic greet elvenwood,wand well receiv gift child present packag high qualiti commun seller except pleas hear satisfi magic greet elvenwood,0.94158244
E1071163,Mobeen,Sehr bequem!,Great material and fits really well! Thumbs up 👍,5.0,1,We are very pleased to hear that! Best regards from the Elbenwald ❤️,2023-08-02 21:23:43.035,great materi fit realli well thumb,pleas hear best regard elbenwald,great materi fit realli well thumb pleas hear best regard elbenwald,0.9341716
E1068672,Mobeen,! Super Figur !,Looks very similar to the real Yennefer and it was a gift. The person was very pleased. Thanks Elbenwald! 👌,5.0,1,We are very pleased to hear that! Best regards from Elbenwald ❤,2023-08-02 21:25:39.168,look similar real yennef gift person pleas thank elbenwald,pleas hear best regard elbenwald,look similar real yennef gift person pleas thank elbenwald pleas hear best regard elbenwald,0.94940454
E1076148,Anna  K.,Das Produkt hat eine tolle Qualität. Gerne wieder,The price-performance ratio was great.,5.0,1,We are very pleased to hear that! Best wishes from Elbenwald ❤,2023-08-03 02:37:51.594,priceperform ratio great,pleas hear best wish elbenwald,priceperform ratio great pleas hear best wish elbenwald,0.95965135
E1007081,Miriam E.,"Schöne Verarbeitung, tolles Produkt","Overall beautifully crafted and high quality, it's just fun to look at them!",5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-03 05:33:08.225,overal beauti craft high qualiti fun look,pleas hear satisfi magic greet elvenwood,overal beauti craft high qualiti fun look pleas hear satisfi magic greet elvenwood,0.95283127
E1047194,Silke L.,"Gerne wieder, ihr seid super","It was a birthday present and the recipient was very happy. Especially since this person cosplays the character Luna.
Delivery was very swift, like the Hogwarts Express.",5.0,1,"Wow, we are very happy to hear that you are satisfied. Magical greetings from the Elvenwood ❤",2023-08-03 05:59:57.662,birthday present recipi happi especi sinc person cosplay charact luna deliveri swift like hogwart express,wow happi hear satisfi magic greet elvenwood,birthday present recipi happi especi sinc person cosplay charact luna deliveri swift like hogwart express wow happi hear satisfi magic greet elvenwood,0.9502171
E1043294,Kerstin  M.,Immer wieder gerne,"The figure is so beautiful, I'm completely thrilled as a total Dobby fan.",5.0,1,We are very pleased to hear that! Best wishes from Elbenwald ❤,2023-08-03 06:37:48.846,figur beauti im complet thrill total dobbi fan,pleas hear best wish elbenwald,figur beauti im complet thrill total dobbi fan pleas hear best wish elbenwald,0.94896543
E1052143,Lea K.,"Das Lesezeichen ist genau so, wie es",The bookmark is exactly as shown in the picture. Super cute and gives a solid impression :),5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-03 06:54:46.907,bookmark exactli shown pictur super cute give solid impress,pleas hear satisfi magic greet elvenwood,bookmark exactli shown pictur super cute give solid impress pleas hear satisfi magic greet elvenwood,0.9357427
E1065418,Beatrice  S.,Super,"No dents in the box, it was super well-packed! It's supposed to be a gift, so I think that's already important.",5.0,1,We are very pleased to hear that! Enjoy giving the gift. Best wishes from Elbenwald ❤,2023-08-03 07:46:59.709,dent box super wellpack suppos gift think that alreadi import,pleas hear enjoy give gift best wish elbenwald,dent box super wellpack suppos gift think that alreadi import pleas hear enjoy give gift best wish elbenwald,0.9589661
E1071276,Kai H.,Hoodie ist genau so wie auf dem,"The hoodie is exactly as pictured, the quality is also superb, and I am very satisfied with it. I would also like to praise the excellent customer service here. Initially, I received a hoodie with the right pocket not properly sewn and it was minimally too small. I contacted the support, and everything was handled very quickly and without any complications. Therefore, I give full marks for both the product and the support. Will gladly buy again.",5.0,1,"Wow, we're very happy to hear that! It's great that you're also satisfied with our customer service. Best wishes from the Elbenwald ❤",2023-08-03 08:45:08.207,hoodi exactli pictur qualiti also superb satisfi would also like prais excel custom servic initi receiv hoodi right pocket properli sewn minim small contact support everyth handl quickli without complic therefor give full mark product support gladli buy,wow happi hear great your also satisfi custom servic best wish elbenwald,hoodi exactli pictur qualiti also superb satisfi would also like prais excel custom servic initi receiv hoodi right pocket properli sewn minim small contact support everyth handl quickli without complic therefor give full mark product support gladli buy wow happi hear great your also satisfi custom servic best wish elbenwald,0.9168624
E1065502,Romana K.,"Dezentes, wunderschönes Design",Wonderful design with beautiful details. Very subtle.,5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-08-03 08:56:55.774,wonder design beauti detail subtl,pleas hear satisfi magic greet elvenwood,wonder design beauti detail subtl pleas hear satisfi magic greet elvenwood,0.9553639
E1016139,Kathrin A.,Die Lieferung erfolgte wie immer zeitnah und,"The delivery was, as always, prompt and perfect.",5.0,1,Thank you for your review and have fun with your magic. Greetings from the Elvenwood 😊,2023-08-03 09:04:22.027,deliveri alway prompt perfect,thank review fun magic greet elvenwood,deliveri alway prompt perfect thank review fun magic greet elvenwood,0.9480838
E1005731,Sophie M.,Toller Artikel - aber schon recht teuer.,Great article - but already quite expensive.,4.0,1,Thank you very much for your feedback and best regards from the Elven Forest 😊,2023-08-03 09:37:38.489,great articl alreadi quit expens,thank much feedback best regard elven forest,great articl alreadi quit expens thank much feedback best regard elven forest,0.97016215
E1072436,Sergej K.,Auf dem Foto sieht man leider nicht,"Unfortunately, the photo does not show that 2 cm of the handle are white, I thought it was completely gray.

I like the cup, but after a dishwasher cycle, a small piece (1mm) of the coating has come off.",3.0,1,"We are very sorry, this should not have happened. Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️",2023-08-03 11:09:36.689,unfortun photo show cm handl white thought complet gray like cup dishwash cycl small piec mm coat come,sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,unfortun photo show cm handl white thought complet gray like cup dishwash cycl small piec mm coat come sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,0.95180696
E1004854,Carmen B.,"Wunderschön gearbeitet, Ringweite passt, angenehm zu tragen","Beautifully crafted, ring size fits, pleasant to wear... What did surprise me (yes, I had read it in reviews ;-) ), was the weight. But with the solid quality, it's no wonder. Does not diminish the joy of the ring! If there are no heavier burdens to bear :-D",5.0,1,"Wow, thank you so much for your detailed feedback! We are very happy to hear that. Best wishes from the Elbenwald.",2023-08-03 11:38:58.270,beauti craft ring size fit pleasant wear surpris ye read review weight solid qualiti wonder diminish joy ring heavier burden bear,wow thank much detail feedback happi hear best wish elbenwald,beauti craft ring size fit pleasant wear surpris ye read review weight solid qualiti wonder diminish joy ring heavier burden bear wow thank much detail feedback happi hear best wish elbenwald,0.9666048
E1070000,Erika,Sehr gutes Produkt!,"This cosmetic bag is really great. The product is well made, doesn't smell unpleasant, and has a great size. This makes it very versatile.
The lining has a dark green tone, which is adorned with a subtle pattern.
When I unpacked the cosmetic bag, I was pleasantly surprised by the quality.
For the price, I was not disappointed and would order it again anytime.",5.0,1,Thank you so much for your wonderful review and best wishes from the Elven Forest 😊,2023-08-03 12:43:51.927,cosmet bag realli great product well made doesnt smell unpleas great size make versatil line dark green tone adorn subtl pattern unpack cosmet bag pleasantli surpris qualiti price disappoint would order anytim,thank much wonder review best wish elven forest,cosmet bag realli great product well made doesnt smell unpleas great size make versatil line dark green tone adorn subtl pattern unpack cosmet bag pleasantli surpris qualiti price disappoint would order anytim thank much wonder review best wish elven forest,0.9587974
E1076152,Paul M.,Super Umhang kann ich nur Empfehlen,"It is very good and generously cut / I am fuller-figured, 1.85m tall and fit comfortably under it with full plate armor on, or can wrap myself in it / due to rain, I recommend treating it with a waterproofing agent (dries relatively slowly)",5.0,1,Thank you very much for your review of the cloak and best wishes from the Elvenwood 😊,2023-08-03 15:18:17.628,good gener cut fullerfigur tall fit comfort full plate armor wrap due rain recommend treat waterproof agent dri rel slowli,thank much review cloak best wish elvenwood,good gener cut fullerfigur tall fit comfort full plate armor wrap due rain recommend treat waterproof agent dri rel slowli thank much review cloak best wish elvenwood,0.9325435
E1076320,Paul M.,zu kurze Lebensdauer,"Comfortable / appear large / rub against armor in my opinion a bit too quickly (wear time approx. 72h, scuffs very visible, even from a distance) there are pants in the shop that last longer, I already have one that has lasted 2 seasons and the scuffs are only now becoming noticeable.",3.0,1,"We are very sorry, this should not have happened. Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️",2023-08-03 15:40:28.714,comfort appear larg rub armor opinion bit quickli wear time approx h scuff visibl even distanc pant shop last longer alreadi one last season scuff becom notic,sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,comfort appear larg rub armor opinion bit quickli wear time approx h scuff visibl even distanc pant shop last longer alreadi one last season scuff becom notic sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,0.8512965
E1067227,Michaela N.,Ideal um Sachen zu verstauen!,"Bigger than expected, very stable and also looks good - that's what I was told. It's already a Christmas present for me and I'm already looking forward to it.",5.0,1,We are very pleased to hear that! Magical greetings from the Elvenwood ❤,2023-08-03 15:56:52.575,bigger expect stabl also look good that told alreadi christma present im alreadi look forward,pleas hear magic greet elvenwood,bigger expect stabl also look good that told alreadi christma present im alreadi look forward pleas hear magic greet elvenwood,0.9623828
E1076717,Jeanette Z.,Super,Too bad you can't upload pictures. I used it as a cake decoration. Simply delicious. Over and over again!!!!,5.0,1,"Oh, how cool is that! What a great idea. Thanks for your feedback. Best wishes from the Elbenwald.",2023-08-03 18:12:42.688,bad cant upload pictur use cake decor simpli delici,oh cool great idea thank feedback best wish elbenwald,bad cant upload pictur use cake decor simpli delici oh cool great idea thank feedback best wish elbenwald,0.9006367
E1073858,Melanie M.,Die Figur von Luna sieht genauso aus,"The figure of Luna looks exactly like in the picture, she is very cute.",5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elbenwald.,2023-08-04 02:53:38.151,figur luna look exactli like pictur cute,thank review feedback articl greet elbenwald,figur luna look exactli like pictur cute thank review feedback articl greet elbenwald,0.97542065
E1048417,Karlheinz  S.,Gerne wieder.......,"Everything is great, we are very satisfied and would gladly order again from Elbenwald. Worth noting is the free pre-paid return shipping, not everyone does that, it's simply fantastic. Thank you very much and until next time.",5.0,1,Thank you for your wonderful review. ❤ Greetings from the Elbenwald.,2023-08-04 05:10:28.563,everyth great satisfi would gladli order elbenwald worth note free prepaid return ship everyon simpli fantast thank much next time,thank wonder review greet elbenwald,everyth great satisfi would gladli order elbenwald worth note free prepaid return ship everyon simpli fantast thank much next time thank wonder review greet elbenwald,0.98976296
E1049811,Jan M.,Habe den Niffler als Geschenk für eine,"I bought the Niffler as a gift for a good friend. She was overjoyed. It is well-made, has a good size, and the photos match the received product exactly.",5.0,1,"Thank you for your review. Hopefully, it kept a good eye on the little cheeky Niffler. ❤ Greetings from the Elvenwood.",2023-08-04 05:34:42.688,bought niffler gift good friend overjoy wellmad good size photo match receiv product exactli,thank review hope kept good eye littl cheeki niffler greet elvenwood,bought niffler gift good friend overjoy wellmad good size photo match receiv product exactli thank review hope kept good eye littl cheeki niffler greet elvenwood,0.95003784
E1053635,Jonas M.,Das Wandbild ist sehr schön und von,The mural is very beautiful and of good quality.,5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elven Forest.,2023-08-04 08:30:10.455,mural beauti good qualiti,thank review feedback articl greet elven forest,mural beauti good qualiti thank review feedback articl greet elven forest,0.94286126
E1063997,Elke C.,Sehr schön und ist das Geld wert.,Very nice and worth the money.,5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elven Forest.,2023-08-04 08:42:50.317,nice worth money,thank review feedback articl greet elven forest,nice worth money thank review feedback articl greet elven forest,0.96833247
E1067145,Elke C.,"Sehr schönes Buch , ein passender Stift","Very nice book, a matching pen would have been great too.",5.0,1,Thank you for your review of the article ❤ Greetings from the Elven Forest,2023-08-04 08:44:01.945,nice book match pen would great,thank review articl greet elven forest,nice book match pen would great thank review articl greet elven forest,0.95901334
E1075490,Neo,Gute verarbeitete Figur,The figure is very well made for the price range and looks great. Ordered another 2 directly as a Pokémon fan. :) Hoping for Mew and Charizard next!,5.0,1,We are very happy to hear that! ❤️❤️❤️,2023-08-04 09:16:00.026,figur well made price rang look great order anoth directli pokémon fan hope mew charizard next,happi hear,figur well made price rang look great order anoth directli pokémon fan hope mew charizard next happi hear,0.9325889
E1075938,Lena J.,Der Kauf hat sich auf jeden Fall gelohnt,"The processing of the figure is very good, the quality as well.",5.0,1,We are very pleased to hear that! Best wishes from Elbenwald ❤,2023-08-04 10:24:39.964,process figur good qualiti well,pleas hear best wish elbenwald,process figur good qualiti well pleas hear best wish elbenwald,0.93267196
E1039345,Felix B.,"Leichter, bequemer Stoff. super Qualität. Sowohl für","Light, comfortable fabric. Super quality. A real eye-catcher for both at home and on big adventures.",5.0,1,Thank you very much for your feedback on the article. ❤ Greetings from the Elbenwald.,2023-08-04 12:22:15.361,light comfort fabric super qualiti real eyecatch home big adventur,thank much feedback articl greet elbenwald,light comfort fabric super qualiti real eyecatch home big adventur thank much feedback articl greet elbenwald,0.949795
E1059329,Anne S.,"Schöner Becher, leider nicht ganz dicht.","Nice mug, high-quality production. The stainless steel mug keeps drinks moderately warm for a while.
However, the drinking spout in the lid does not seal tightly, so when transporting it, smaller amounts of liquid can easily leak out if the mug is not perfectly upright or if the drink sloshes a bit. The rim on the lid is high enough that it doesn't drip down the mug, but it's still annoying. The lid closure itself is, however, tight.",3.0,1,Thank you very much for your feedback. We will take care of the matter and have the cup checked. Best regards from Elbenwald.,2023-08-04 12:40:03.598,nice mug highqual product stainless steel mug keep drink moder warm howev drink spout lid seal tightli transport smaller amount liquid easili leak mug perfectli upright drink slosh bit rim lid high enough doesnt drip mug still annoy lid closur howev tight,thank much feedback take care matter cup check best regard elbenwald,nice mug highqual product stainless steel mug keep drink moder warm howev drink spout lid seal tightli transport smaller amount liquid easili leak mug perfectli upright drink slosh bit rim lid high enough doesnt drip mug still annoy lid closur howev tight thank much feedback take care matter cup check best regard elbenwald,0.9111288
E1031399,Mella,Schöner Pullover ,"Hello dear Elbenwald Team,

When will the larger sizes for the sweater be available again?

Best wishes :)",5.0,1,We will be receiving more supplies soon. Best wishes from the Elvenwood.,2023-08-04 17:02:44.175,hello dear elbenwald team larger size sweater avail best wish,receiv suppli soon best wish elvenwood,hello dear elbenwald team larger size sweater avail best wish receiv suppli soon best wish elvenwood,0.9421908
E1016514,Edith M.,Toller Zauberstab,I feel with this wand as if I were a real witch too! The wand looks great and is a bit heavier than expected. But it fits perfectly in the hand.,5.0,1,"Oh, how lovely, that's so nice to hear. Enjoy your magic. Best wishes from the Elvenwood.",2023-08-04 18:43:38.833,feel wand real witch wand look great bit heavier expect fit perfectli hand,oh love that nice hear enjoy magic best wish elvenwood,feel wand real witch wand look great bit heavier expect fit perfectli hand oh love that nice hear enjoy magic best wish elvenwood,0.96740395
E1000823,Nina K.,"Super schön, schnell geliefert. Einfach top! ","Super nice, fast delivery. Simply top!",5.0,1,We are very happy to hear that! Best wishes from the Elbenwald ❤,2023-08-04 23:27:38.139,super nice fast deliveri simpli top,happi hear best wish elbenwald,super nice fast deliveri simpli top happi hear best wish elbenwald,0.9188981
E1063640,Dario D.,Semplicemente stupendo!!,Simply wonderful!!,5.0,1,Thank you for your review. Greetings from Elbenwald.,2023-08-05 02:41:32.228,simpli wonder,thank review greet elbenwald,simpli wonder thank review greet elbenwald,0.9808235
E1066867,Roland W.,Top,"fast delivery, good quality, high utility",5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elbenwald.,2023-08-05 06:24:53.433,fast deliveri good qualiti high util,thank review feedback articl greet elbenwald,fast deliveri good qualiti high util thank review feedback articl greet elbenwald,0.9589839
E1076523,Omar,nicht praktisch,"I liked the shape and size, but unfortunately, it turned out to be scratchable and the image is very pale and ruined after multiple uses.
Not worth the 20 euros, maybe 10 would be more appropriate.
I cannot recommend it, it will be sent back immediately.",1.0,1,We are very sorry that this should not have happened. Please contact our customer support at info@elbenwald.de. The colleagues there will be happy to assist you. ❤️,2023-08-05 06:39:01.672,like shape size unfortun turn scratchabl imag pale ruin multipl use worth euro mayb would appropri cannot recommend sent back immedi,sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,like shape size unfortun turn scratchabl imag pale ruin multipl use worth euro mayb would appropri cannot recommend sent back immedi sorri happen pleas contact custom support infoelbenwaldd colleagu happi assist,0.92989707
E1064976,Dietmar K.,muss man nicht haben sollte aber man,"There are a few good recipes in it, easy to cook",4.0,1,Thank you for your review and enjoy cooking. ❤ Greetings from the Elbenwald.,2023-08-05 06:53:02.547,good recip easi cook,thank review enjoy cook greet elbenwald,good recip easi cook thank review enjoy cook greet elbenwald,0.98085743
E1004841,LilaLalü ,Zauberhaft,"Owning this wonderful ring fills my heart with great joy. A huge thank you goes to the Elbenwald team in Freiburg, you are simply top-notch.",5.0,1,We are very pleased to hear that! Thank you very much for your feedback ❤,2023-08-05 07:54:41.444,own wonder ring fill heart great joy huge thank goe elbenwald team freiburg simpli topnotch,pleas hear thank much feedback,own wonder ring fill heart great joy huge thank goe elbenwald team freiburg simpli topnotch pleas hear thank much feedback,0.96317714
E1076916,Tony M.,Beste Geschenk für Harry Fans.,"Simply beautiful ticket. And then it's limited too, my girlfriend will be so happy.",5.0,1,How lovely that we could bring a smile to your lips.❤️ Thank you so much for your feedback and warm regards from the Elven Forest!,2023-08-05 08:04:04.666,simpli beauti ticket limit girlfriend happi,love could bring smile lip thank much feedback warm regard elven forest,simpli beauti ticket limit girlfriend happi love could bring smile lip thank much feedback warm regard elven forest,0.957124
E1069233,Irena L.,Elbenhaft schön !,Quick delivery and a valuable product! I love the Elbensprache in the friendly correspondence and hope for great joy with a Hedwig friend to be gifted!,5.0,1,How lovely that we could bring a smile to your lips.❤️ Thank you so much for your feedback and warm regards from the Elven Forest!,2023-08-05 10:25:54.333,quick deliveri valuabl product love elbensprach friendli correspond hope great joy hedwig friend gift,love could bring smile lip thank much feedback warm regard elven forest,quick deliveri valuabl product love elbensprach friendli correspond hope great joy hedwig friend gift love could bring smile lip thank much feedback warm regard elven forest,0.96638244
E1075206,Jana D.,Love it,The T-shirt fits perfectly and is exactly as pictured and described.,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-08-05 10:44:20.718,tshirt fit perfectli exactli pictur describ,thank review greet elbenwald,tshirt fit perfectli exactli pictur describ thank review greet elbenwald,0.97533065
E1001816,Falk S.,detailliert & hochwertig verarbeitet,"These two rods with the unique holder have been a dream of mine for years, and I was not disappointed. The rods are intricately crafted and unlike any other from the Noble Collection. Simply fantastic!

The holder is also high-quality and solidly made, and it looks great with the engraved brass-colored plate.",5.0,1,"Wow, thank you so much for your feedback! We are very happy to hear that the wands are working so well for you. 😊 Best wishes from the Elvenwood!",2023-08-05 11:29:44.920,two rod uniqu holder dream mine year disappoint rod intric craft unlik nobl collect simpli fantast holder also highqual solidli made look great engrav brasscolor plate,wow thank much feedback happi hear wand work well best wish elvenwood,two rod uniqu holder dream mine year disappoint rod intric craft unlik nobl collect simpli fantast holder also highqual solidli made look great engrav brasscolor plate wow thank much feedback happi hear wand work well best wish elvenwood,0.9424833
E1051159,Uwe L.,"Sehr zufrieden, danke","Excellent quality, absolutely worth the price. I am very satisfied and have already ordered again from Elbenwald.",5.0,1,Thank you for your review and for placing another order with us. ❤ Greetings from Elbenwald.,2023-08-05 12:38:11.154,excel qualiti absolut worth price satisfi alreadi order elbenwald,thank review place anoth order us greet elbenwald,excel qualiti absolut worth price satisfi alreadi order elbenwald thank review place anoth order us greet elbenwald,0.9771727
