SKU,User,Title,Content,Points,Status,Comment,Date of Review,Review_Type,Cleaned_Content,Cleaned_Comment,Combined_Text,Content_Comment_Consistency,Comment_vs_Content_Difference
E1066378,Lisa  W.,Ich liebe es. Richtige tolle Farben wie,I love it. True great colors like in the picture and the right size.,5.0,1,Thank you for your review.❤ Greetings from the Elven Forest.,2023-11-24 16:40:49.879,user,love true great color like pictur right size,thank review greet elven forest,love true great color like pictur right size thank review greet elven forest,0.9884541,0.006140141
E1076672,David,Eärendil Lampe,"Well... for almost 40€, it's rather a disappointing item. 
At first glance, everything looks like cheap plastic. 
The bottle is crookedly glued to the base.
The distortions on the bottle and the base are poorly and unsightly crafted and painted, and in the middle of the bottle, it looks like there's a plastic blob stuck there. From a bit further away, it looks quite stylish. But you shouldn't look too closely at this nice piece. I wouldn't buy it again for that price. But the box is stylish ^^",2.0,1,"Hey David, that's really a shame and it shouldn't be like this. If a product is defective, you can definitely write to our customer support and then we'll see together what we can do. There will certainly be a solution. Best wishes from the Elbenwald. :)",2023-11-24 18:25:53.309,user,well almost rather disappoint item first glanc everyth look like cheap plastic bottl crookedli glu base distort bottl base poorli unsightli craft paint middl bottl look like there plastic blob stuck bit away look quit stylish shouldnt look close nice piec wouldnt buy price box stylish,hey david that realli shame shouldnt like product defect definit write custom support well see togeth certainli solut best wish elbenwald,well almost rather disappoint item first glanc everyth look like cheap plastic bottl crookedli glu base distort bottl base poorli unsightli craft paint middl bottl look like there plastic blob stuck bit away look quit stylish shouldnt look close nice piec wouldnt buy price box stylish hey david that realli shame shouldnt like product defect definit write custom support well see togeth certainli solut best wish elbenwald,0.85050064,0.071371146
E1076087,Sabrina Kröll ,Wunderschöne Kette ,"The necklace in the style of Arwen's tiara is stunning.
The combination of gold and silver makes the necklace truly eye-catching.",5.0,1,We appreciate your review and feedback on the article. ❤️ Best regards from Elbenwald.,2023-11-24 20:27:11.902,user,necklac style arwen tiara stun combin gold silver make necklac truli eyecatch,appreci review feedback articl best regard elbenwald,necklac style arwen tiara stun combin gold silver make necklac truli eyecatch appreci review feedback articl best regard elbenwald,0.93810296,0.07429338
E1069234,Ines K.,Ich bin damit sehr zufrieden und er,I am very satisfied with it and it is really beautiful.,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-24 22:27:20.155,user,satisfi realli beauti,thank review greet elbenwald,satisfi realli beauti thank review greet elbenwald,0.9901464,0.030763913
E1075277,Ursula  B.,"Immer wieder gern.... Am liebsten lese ich mir eure kleinen Geschichten durch, die man als Versandbestätigung bekommt😜","As always, everything is perfect.
The only drawback... The Christmas tree ornament is very heavy.....guess we need a steel Christmas tree🤷‍♀️.",5.0,1,Thank you very much for the kind words! Warm regards from Elbenwald ❤️,2023-11-25 08:02:40.781,user,alway everyth perfect drawback christma tree ornament heavyguess need steel christma tree,thank much kind word warm regard elbenwald,alway everyth perfect drawback christma tree ornament heavyguess need steel christma tree thank much kind word warm regard elbenwald,0.9893427,0.03517126
E1072897,Anke G.,super süß,"The lamp was only briefly unwrapped and looked at, not tested, it is a Christmas gift.",5.0,1,Thank you very much for your review and enjoy the table lamp ❤ Magical greetings from the Elvenwood,2023-11-25 19:03:13.979,user,lamp briefli unwrap look test christma gift,thank much review enjoy tabl lamp magic greet elvenwood,lamp briefli unwrap look test christma gift thank much review enjoy tabl lamp magic greet elvenwood,0.98918283,0.017976716
E1072369,Angela J.,Das ultimative Geschenk für DSA-Spieler,I really like this cookie jar. It's nice that it has a plastic ring that closes well.,5.0,1,We are very pleased to hear that you are satisfied. Magical greetings from the Elvenwood.,2023-11-25 19:46:49.301,user,realli like cooki jar nice plastic ring close well,pleas hear satisfi magic greet elvenwood,realli like cooki jar nice plastic ring close well pleas hear satisfi magic greet elvenwood,0.9501707,0.009678542
E1067458,Corinna T.,"Sehr gut und sorgfältig verpackt worden, Tasse","Very well and carefully packaged, the cup was as shown and very well made. Delivery was also very fast, gladly again. :)",5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elbenwald.,2023-11-25 20:01:18.179,user,well care packag cup shown well made deliveri also fast gladli,thank review feedback articl greet elbenwald,well care packag cup shown well made deliveri also fast gladli thank review feedback articl greet elbenwald,0.9540681,0.026837893
E1071442,Verena B.,Alles lief schnell und unkompliziert.,"Looks great, I'm excited to see what comes out of it.",5.0,1,Thank you for your review and have a lot of fun with the Advent calendar 😊 Magical greetings from the Elvenwood,2023-11-25 20:02:54.987,user,look great im excit see come,thank review lot fun advent calendar magic greet elvenwood,look great im excit see come thank review lot fun advent calendar magic greet elvenwood,0.9899541,0.00814451
E1071919,Melanie K.,Schöner Bademantel,"Beautiful bathrobe, it is soft and cozy.",5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elbenwald.,2023-11-25 20:52:38.433,user,beauti bathrob soft cozi,thank review feedback articl greet elbenwald,beauti bathrob soft cozi thank review feedback articl greet elbenwald,0.99007964,0.015538725
E1053635,Melanie K.,Wirkt super im Dunkeln,"Such a great picture, it looks so beautiful in the dark.",5.0,1,Thank you for your review.❤ Greetings from the Elven Forest.,2023-11-25 20:57:57.315,user,great pictur look beauti dark,thank review greet elven forest,great pictur look beauti dark thank review greet elven forest,0.9859876,0.010102931
E1076012,Carola A.,Einfach magisch… 🪄,"I can't say yet, as it's a Christmas gift. But I'm giving you 5 stars in advance for your great contact with us customers, your way of writing 👍🏻. It even makes reading the invoice fun 😁",5.0,1,Thank you very much for the kind words! Warm regards from Elbenwald ❤️,2023-11-26 01:58:18.510,user,cant say yet christma gift im give star advanc great contact us custom way write even make read invoic fun,thank much kind word warm regard elbenwald,cant say yet christma gift im give star advanc great contact us custom way write even make read invoic fun thank much kind word warm regard elbenwald,0.951775,0.05063305
E1073686,Angelika R.,Freude zu schenken und zu erhalten ist etwas wertvolles. Dazu hat Ebenwald beigetragen.,"First, I must mention that the hat is a gift for my daughter (42 years old). As she did not expect it, the surprise and joy on her part were very great. She immediately sent me a picture of herself wearing it. I myself was very pleased with my invoice and the accompanying email from Elbenwald, as I have never received such an original email with an invoice before. A great idea.",5.0,1,"Wooooooow, thank you so much for your feedback! We are very happy to hear that the hat was well-received by everyone and that you are satisfied. ❤️ Best wishes from the Elven Forest 🤗",2023-11-26 03:58:56.757,user,first must mention hat gift daughter year old expect surpris joy part great immedi sent pictur wear pleas invoic accompani email elbenwald never receiv origin email invoic great idea,wooooooow thank much feedback happi hear hat wellreceiv everyon satisfi best wish elven forest,first must mention hat gift daughter year old expect surpris joy part great immedi sent pictur wear pleas invoic accompani email elbenwald never receiv origin email invoic great idea wooooooow thank much feedback happi hear hat wellreceiv everyon satisfi best wish elven forest,0.9732859,0.04336168
E1068212,Maria L.,Immer wieder gerne,"Everything was great, from ordering to delivery!",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-26 07:53:24.737,user,everyth great order deliveri,thank review greet elbenwald,everyth great order deliveri thank review greet elbenwald,0.9969483,0.013238597
E1068119,Mario K.,"Es hatt alles reibungslos geklappt, freue mich sehr. 😊","I was searching, searching for something that would make my palace even more beautiful, and while searching on the World Wide Web, I found it. The enchanting figure, which looks really classy, I had to acquire for myself, and promptly placed an order with Elbenwald to procure this figure for me. Hardly had I placed this order with Elbenwald, I received notification that this figure was on its way to my palace, and it arrived very quickly. I was highly delighted with this beauty and immediately upgraded my palace with it.

Many thanks, Elbenwald, for making this possible for me, and I will continue to use this service. MANY THANKS",5.0,1,"Wow, thank you so much for your detailed feedback! We are very happy to hear that the figure could beautify your palace and that you are satisfied. Magical greetings from the Elvenwood 😊",2023-11-26 08:04:45.013,user,search search someth would make palac even beauti search world wide web found enchant figur look realli classi acquir promptli place order elbenwald procur figur hardli place order elbenwald receiv notif figur way palac arriv quickli highli delight beauti immedi upgrad palac mani thank elbenwald make possibl continu use servic mani thank,wow thank much detail feedback happi hear figur could beautifi palac satisfi magic greet elvenwood,search search someth would make palac even beauti search world wide web found enchant figur look realli classi acquir promptli place order elbenwald procur figur hardli place order elbenwald receiv notif figur way palac arriv quickli highli delight beauti immedi upgrad palac mani thank elbenwald make possibl continu use servic mani thank wow thank much detail feedback happi hear figur could beautifi palac satisfi magic greet elvenwood,0.9812631,0.008228539
E1069119,Lisa G.,Ein MUSS für jeden Potterhead:),"Super quality: (looks really high-end). It was originally intended as a gift but I had to order it twice 😊 
Highly recommended!",5.0,1,Thank you for your feedback on the article and enjoy it ❤ Greetings from the Elven Forest,2023-11-26 08:45:59.243,user,super qualiti look realli highend origin intend gift order twice highli recommend,thank feedback articl enjoy greet elven forest,super qualiti look realli highend origin intend gift order twice highli recommend thank feedback articl enjoy greet elven forest,0.9911427,0.0064371536
E1079395,Marie-Therese L.,Mega kuschelig & stylisch - Must Have!,"I love this sweater! It's mega warm, so it can even be worn in sub-zero temperatures, which I didn't expect. And because of the good craftsmanship, the sweater isn't even that expensive, since you pay significantly more for similar sweaters in winter specialty stores, and those are less stylish :D",5.0,1,Thank you for your feedback on the article and have fun with it ❤ Magical greetings from the Elvenwood,2023-11-26 09:36:28.723,user,love sweater mega warm even worn subzero temperatur didnt expect good craftsmanship sweater isnt even expens sinc pay significantli similar sweater winter specialti store less stylish,thank feedback articl fun magic greet elvenwood,love sweater mega warm even worn subzero temperatur didnt expect good craftsmanship sweater isnt even expens sinc pay significantli similar sweater winter specialti store less stylish thank feedback articl fun magic greet elvenwood,0.91929144,0.037983287
E1077951,Saba N.,"Verlief alles schnell und unkompliziert 
Toller Kundendienst","Everything went quickly and smoothly.
Great customer service and a great customer experience.
Nice to know that such things still exist. Product as described 👍",5.0,1,Thank you very much for the kind words! Warm regards from Elbenwald ❤️,2023-11-26 11:35:03.144,user,everyth went quickli smoothli great custom servic great custom experi nice know thing still exist product describ,thank much kind word warm regard elbenwald,everyth went quickli smoothli great custom servic great custom experi nice know thing still exist product describ thank much kind word warm regard elbenwald,0.9720285,0.05188885
E1071550,Timo K.,Chinabilligpröddel!!!,"Design nice.
Construction poor. Slanted and crookedly glued.
For 30€, way too cheaply made!!!
Chinese cheap junk.",1.0,1,"Hey Timo, that's really a shame and it shouldn't be like this. If a product is faulty, you can definitely write to our customer support and then we'll see together what we can do. There will certainly be a solution. Best wishes from the Elbenwald. :)",2023-11-26 11:55:13.997,user,design nice construct poor slant crookedli glu way cheapli made chines cheap junk,hey timo that realli shame shouldnt like product faulti definit write custom support well see togeth certainli solut best wish elbenwald,design nice construct poor slant crookedli glu way cheapli made chines cheap junk hey timo that realli shame shouldnt like product faulti definit write custom support well see togeth certainli solut best wish elbenwald,0.93396133,0.04939273
E1069957,Asyra,Wundervoll,"A perfect sweater. I love wearing it so much. It's comfortable, soft, and warm with a beautiful pattern.
However, it runs very large, so I actually recommend taking a size smaller if you don't want an oversized fit :)",5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elven Forest.,2023-11-26 14:36:09.829,user,perfect sweater love wear much comfort soft warm beauti pattern howev run larg actual recommend take size smaller dont want overs fit,thank review feedback articl greet elven forest,perfect sweater love wear much comfort soft warm beauti pattern howev run larg actual recommend take size smaller dont want overs fit thank review feedback articl greet elven forest,0.9317021,0.015643459
E1044616,Carola,Wunderschön und warm,"The blanket looks super beautiful and keeps you super warm.
It's quite large, there's enough space under it for two people with room to spare.",5.0,1,Thank you for your feedback on the article and continued enjoyment with it ❤ Greetings from the Elven Forest,2023-11-26 15:31:36.004,user,blanket look super beauti keep super warm quit larg there enough space two peopl room spare,thank feedback articl continu enjoy greet elven forest,blanket look super beauti keep super warm quit larg there enough space two peopl room spare thank feedback articl continu enjoy greet elven forest,0.981385,0.02075212
E1054289,Laura ,"Motiv toll, Qualität weniger ","A great motif, unfortunately the entire image is only very small for guidance. The quality of the parts is rather poor. Many parts fit, even though they are the wrong ones, and it is completely loose.",2.0,1,"Hey Laura, that's really unfortunate and it shouldn't be like this. If a product is defective, you can definitely write to our customer support and then we'll see together what we can do. There will certainly be a solution. Best wishes from the Elbenwald. :)",2023-11-26 19:05:01.838,user,great motif unfortun entir imag small guidanc qualiti part rather poor mani part fit even though wrong one complet loos,hey laura that realli unfortun shouldnt like product defect definit write custom support well see togeth certainli solut best wish elbenwald,great motif unfortun entir imag small guidanc qualiti part rather poor mani part fit even though wrong one complet loos hey laura that realli unfortun shouldnt like product defect definit write custom support well see togeth certainli solut best wish elbenwald,0.9857807,0.040616047
E1063010,Antonia F.,Echt richtig schön und wie auf dem,Really beautiful and just like in the photo! Perfect for a gift.,5.0,1,Thank you for your review.❤ Greetings from the Elven Forest.,2023-11-26 22:11:10.351,user,realli beauti like photo perfect gift,thank review greet elven forest,realli beauti like photo perfect gift thank review greet elven forest,0.9882902,0.005211137
E1077808,Daniela,Perfekte Wintersocken,"I love these socks. 
I find them thicker than standard socks and also longer. Now that it's getting cold, they're just right.",5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elbenwald.,2023-11-27 21:36:07.473,user,love sock find thicker standard sock also longer get cold theyr right,thank review feedback articl greet elbenwald,love sock find thicker standard sock also longer get cold theyr right thank review feedback articl greet elbenwald,0.98885524,0.0074066655
E1069280,Marvin K.,Original Figur. Hübsch anzusehen.Der Versand ging schnell.,Original Figure. Nice to look at. The shipping was fast. Everything perfect.,5.0,1,Thank you for your review. ❤ Greetings from the Elbenwald.,2023-11-28 01:48:44.833,user,origin figur nice look ship fast everyth perfect,thank review greet elbenwald,origin figur nice look ship fast everyth perfect thank review greet elbenwald,0.9600246,0.046973016
E1078099,Jennifer W.,Einfach nur wunderschön!!!!!,"The most beautiful of all Hatsune Miku figures out there.
Very detailed and the colors stand out.
A must-have for every collector.",5.0,1,Thank you for your review and feedback on the article. ❤ Greetings from the Elven Forest.,2023-11-28 05:09:47.126,user,beauti hatsun miku figur detail color stand musthav everi collector,thank review feedback articl greet elven forest,beauti hatsun miku figur detail color stand musthav everi collector thank review feedback articl greet elven forest,0.99121404,0.0059407717
E1000823,Alexander H.,Schöner Anhänger mit toller Aufbewahrungsbox.,Beautiful pendant with great storage box.,5.0,1,Thank you so much for your review. Magical greetings from the Elvenwood.❤️,2023-11-28 05:27:06.789,user,beauti pendant great storag box,thank much review magic greet elvenwood,beauti pendant great storag box thank much review magic greet elvenwood,0.99446213,0.0074741975
E1074137,Alexandra R.,Mittendrin statt nur dabei,A challenge for every Middle-earth fan,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-28 05:50:24.377,user,challeng everi middleearth fan,thank review greet elbenwald,challeng everi middleearth fan thank review greet elbenwald,0.9923411,0.026020303
E1075880,Yvonne S.,Seltenes schönes Deck mit Sammlerwert!,Rare beautiful deck with collector's value!,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-28 05:50:28.147,user,rare beauti deck collector valu,thank review greet elbenwald,rare beauti deck collector valu thank review greet elbenwald,0.99608696,0.020923568
E1078278,Sabrina H.,Bei Elbenwald bestelle ich immer gerne!,"The quality was, as always, superb, and the order went through - also as always - smoothly. :-)",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-28 06:15:21.748,user,qualiti alway superb order went also alway smoothli,thank review greet elbenwald,qualiti alway superb order went also alway smoothli thank review greet elbenwald,0.98505,0.028865857
E1067159,Markus N.,Wunderschöne Unterlage. Sehr gutes Mauspad. Wertet meinen,Beautiful mat. Very good mouse pad. Elevates my home office and is a real eye-catcher. The mat is rubberized on the bottom.,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-28 06:22:24.382,user,beauti mat good mous pad elev home offic real eyecatch mat rubber bottom,thank review greet elbenwald,beauti mat good mous pad elev home offic real eyecatch mat rubber bottom thank review greet elbenwald,0.988508,0.03592901
E1076012,Markus N.,Klasse Eierbecher. Schwarz glänzend wie auf den,Classy egg cups. Black and shiny as seen in the pictures. Visually elevate the breakfast table. Not just for Potter fans.,5.0,1,We appreciate your rating and feedback on the article. ❤️ Best regards from Elbenwald.,2023-11-28 06:22:38.563,user,classi egg cup black shini seen pictur visual elev breakfast tabl potter fan,appreci rate feedback articl best regard elbenwald,classi egg cup black shini seen pictur visual elev breakfast tabl potter fan appreci rate feedback articl best regard elbenwald,0.9493816,0.060276493
E1066779,Markus N.,Als Weihnachtsbaumschmuck sehr schön anzusehen und für,"As Christmas tree decoration, very nice to look at and a must for Harry Potter fans. The pendant appears to be made of ceramic and is therefore a bit heavy for its size.",5.0,1,Thank you for your feedback on the article and enjoy it ❤ Greetings from the Elven Forest,2023-11-28 06:22:45.303,user,christma tree decor nice look must harri potter fan pendant appear made ceram therefor bit heavi size,thank feedback articl enjoy greet elven forest,christma tree decor nice look must harri potter fan pendant appear made ceram therefor bit heavi size thank feedback articl enjoy greet elven forest,0.96990067,0.0090001775
E1060210,Martin  B.,"Super Qualität,  spitzen Preis ","Super quality, top price",5.0,1,Thank you for your excellent review.❤,2023-11-28 06:33:52.011,user,super qualiti top price,thank excel review,super qualiti top price thank excel review,0.98790497,0.031113373
E1078333,Anne-Marie C.,Tres bel article.,Very nice article.,5.0,1,Thank you for your excellent review.❤,2023-11-28 06:43:36.836,user,nice articl,thank excel review,nice articl thank excel review,0.9989741,0.0066179656
E1067145,Zoya R.,Sieht wirklich gut aus und fühlt sich,It really looks good and feels pleasant and high-quality.,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-28 06:44:47.675,user,realli look good feel pleasant highqual,thank review greet elbenwald,realli look good feel pleasant highqual thank review greet elbenwald,0.98816913,0.035193764
E1071228,Elisabeth B.,"Sehr schöne Kappe und toll, dass sie",Very nice cap and great that it's made from 100% cotton :),5.0,1,Thank you for your feedback on the article and enjoy it ❤ Greetings from the Elven Forest,2023-11-28 07:33:21.870,user,nice cap great made cotton,thank feedback articl enjoy greet elven forest,nice cap great made cotton thank feedback articl enjoy greet elven forest,0.9851116,0.005363256
E1061650,Anna R.,No complains. Good quality and fast delivery.,No complaints. Good quality and fast delivery.,5.0,1,Thank you for your review ❤ Greetings from the Elbenwald,2023-11-28 08:54:46.075,user,complaint good qualiti fast deliveri,thank review greet elbenwald,complaint good qualiti fast deliveri thank review greet elbenwald,0.98716664,0.0359743
E1072110,Björn R.,Der Panzer sieht im Dunkeln einfach klasse,The tank looks just awesome in the dark. :-D,5.0,1,Thank you for your feedback on the article and enjoy it ❤ Greetings from the Elven Forest,2023-11-28 09:28:48.998,user,tank look awesom dark,thank feedback articl enjoy greet elven forest,tank look awesom dark thank feedback articl enjoy greet elven forest,0.99545723,0.0052655824
E1077792,Hans-Joachim H.,Produkt wie beschrieben und gute Qualität.,Product as described and good quality.,5.0,1,Thank you for your review. ❤ Greetings from the Elbenwald.,2023-11-28 09:39:35.403,user,product describ good qualiti,thank review greet elbenwald,product describ good qualiti thank review greet elbenwald,0.9881544,0.031005522
E1058879,Stephanie S.,Super cooler Hoodie für Harry Potter Liebhaber.,Super cool hoodie for Harry Potter fans. Good quality.,5.0,1,Thank you for your feedback on the article and enjoy it ❤ Greetings from the Elven Forest,2023-11-28 11:33:12.411,user,super cool hoodi harri potter fan good qualiti,thank feedback articl enjoy greet elven forest,super cool hoodi harri potter fan good qualiti thank feedback articl enjoy greet elven forest,0.9847152,0.013029505
E1079394,Julia K.,Schöner dicker sehr warm haltender Pullover.,Nice thick very warm lasting sweater.,5.0,1,Thank you for your great review.❤,2023-11-28 11:40:54.301,user,nice thick warm last sweater,thank great review,nice thick warm last sweater thank great review,0.9871478,0.02122555
E1079546,Christian K.,Ich bestelle wieder✌🏻😎,Mega🤩🤩🤩🤩🤩,5.0,1,Thank you for your great review.❤,2023-11-28 13:59:24.447,user,mega,thank great review,mega thank great review,0.9865866,0.027915798
E1048529,Marc L.,"Als Harry Potter Fan, einfach super. 
Alles","As a Harry Potter fan, it's simply awesome. 
Everything that makes a nerd's heart happy.
:-)",5.0,1,Thank you so much for your review. Magical greetings from the Elvenwood.❤️,2023-11-28 21:07:08.015,user,harri potter fan simpli awesom everyth make nerd heart happi,thank much review magic greet elvenwood,harri potter fan simpli awesom everyth make nerd heart happi thank much review magic greet elvenwood,0.99022186,0.011223826
E1076721,Anske O.,Ein ganz spezielles Kauf Erlebnis mit tollen,A very special shopping experience with great emails and stories. Totally unusual and special!,5.0,1,Thank you so much for your wonderful review! We're delighted that you enjoyed the adventure of exploring the Elvenwood.,2023-11-28 21:20:59.517,user,special shop experi great email stori total unusu special,thank much wonder review delight enjoy adventur explor elvenwood,special shop experi great email stori total unusu special thank much wonder review delight enjoy adventur explor elvenwood,0.98412794,0.029880319
E1061679,Ingmark  P.,Möge die Macht mit uns sein,Simply top. High-quality.,5.0,1,Thank you for your feedback on the article. ❤ Greetings from the Elven Forest.,2023-11-28 22:31:50.873,user,simpli top highqual,thank feedback articl greet elven forest,simpli top highqual thank feedback articl greet elven forest,0.990374,0.008925722
E1072897,Christian R.,Eine wunderbare Geschenkidee für jeden Lilo und,A wonderful gift idea for any Lilo and Stitch fan :-),4.0,1,Thank you for your review. ❤ Greetings from the Elbenwald.,2023-11-29 02:30:38.504,user,wonder gift idea lilo stitch fan,thank review greet elbenwald,wonder gift idea lilo stitch fan thank review greet elbenwald,0.984754,0.035222974
E1068215,Sylvana  B.,super Service. Und süsse Service Nachrichten,Great service. And sweet service messages.,5.0,1,Thank you for your review. ❤ Greetings from the Elven Forest.,2023-11-29 05:49:17.125,user,great servic sweet servic messag,thank review greet elven forest,great servic sweet servic messag thank review greet elven forest,0.9709323,0.0075036585
E1072296,Oleg M.,"Einfach und schnell, qualitativ, danke.","Everything was just as shown in the pictures, no problems, thumbs up.",5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-29 05:52:36.261,user,everyth shown pictur problem thumb,thank review greet elbenwald,everyth shown pictur problem thumb thank review greet elbenwald,0.99169874,0.037016924
E1048529,Tina T.,Das Bild ist wirklich ein Hingucker und,The picture is really eye-catching and I really like it!,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-29 06:10:34.077,user,pictur realli eyecatch realli like,thank review greet elbenwald,pictur realli eyecatch realli like thank review greet elbenwald,0.99118626,0.026547857
E1065489,Christine R.,Schönes Geschenk - nicht alltagstauglich,"The set is very cute and it serves its purpose. (The recipient is surprised and delighted!) 
However, the craftsmanship is not quite as nice… I think that if an egg is actually licked off this egg cup and something spills, the egg will get into the non-welded connections of the individual parts - and never come out again, as the figure cannot be disassembled. That's one point off!",4.0,1,Thank you for your feedback on the article. 😊 Greetings from the Elven Forest.,2023-11-29 06:11:51.252,user,set cute serv purpos recipi surpris delight howev craftsmanship quit nice think egg actual lick egg cup someth spill egg get nonweld connect individu part never come figur cannot disassembl that one point,thank feedback articl greet elven forest,set cute serv purpos recipi surpris delight howev craftsmanship quit nice think egg actual lick egg cup someth spill egg get nonweld connect individu part never come figur cannot disassembl that one point thank feedback articl greet elven forest,0.94142306,0.018896818
E1066881,Michael H.,Kann man nur weiterempfehlen. Gerne wieder,"The calendar is even better than described in the article.
I gave the calendar as a gift and it was very well received.",5.0,1,Thank you so much for the kind words! Magical greetings from the Elvenwood ❤️,2023-11-29 06:20:43.578,user,calendar even better describ articl gave calendar gift well receiv,thank much kind word magic greet elvenwood,calendar even better describ articl gave calendar gift well receiv thank much kind word magic greet elvenwood,0.98426354,0.027246816
E1066016,Karsten S.,Empfehlenswert für kuschelige Sithmas.,Soft and comfortable.,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-11-29 06:36:00.263,user,soft comfort,thank review greet elbenwald,soft comfort thank review greet elbenwald,0.992156,0.025225716
E1074190,Jessica S.,Außergewöhnlich,"I love it!! So great
But a bit expensive",5.0,1,Thank you for your review and lots of fun with the cookie cutters ❤ Greetings from the Elbenwald,2023-11-29 07:16:03.705,user,love great bit expens,thank review lot fun cooki cutter greet elbenwald,love great bit expens thank review lot fun cooki cutter greet elbenwald,0.9993292,0.0022072927
E1077694,Toni Giap V.,Schönes Design und nicht zu groß,"I saw at the end when it arrived that it has 12 doors, but it's half as bad, and I ordered it for my girlfriend and we both love Marvel, so it fits, hehe.",5.0,1,Thank you for your feedback on the article and have fun with it ❤ Greetings from the Elven Forest,2023-11-29 07:17:25.525,user,saw end arriv door half bad order girlfriend love marvel fit hehe,thank feedback articl fun greet elven forest,saw end arriv door half bad order girlfriend love marvel fit hehe thank feedback articl fun greet elven forest,0.9545492,0.027604654
E1051005,Sebastian  W.,"nich lang schnacken, kopp inn nacken","make a very valuable impression. however, they will only be tried on later, as they are a gift…",5.0,1,Thank you for your feedback on the article and have fun with it ❤ Greetings from the Elven Forest,2023-11-29 07:50:15.984,user,make valuabl impress howev tri later gift,thank feedback articl fun greet elven forest,make valuabl impress howev tri later gift thank feedback articl fun greet elven forest,0.9797401,0.0076944632
E1075276,Sebastian  W.,heiligenschein mal anders,made beautiful and valuable.,5.0,1,Thank you for your feedback on the article. ❤ Greetings from the Elvenwood.,2023-11-29 07:50:49.148,user,made beauti valuabl,thank feedback articl greet elvenwood,made beauti valuabl thank feedback articl greet elvenwood,0.9933877,0.0051505454
E1057242,Thomas B.,Wirklich wunderschön!!!,Really beautiful!!!,5.0,1,Thank you for your review.❤ Greetings from the Elbenwald.,2023-12-01 05:41:36.603,user,realli beauti,thank review greet elbenwald,realli beauti thank review greet elbenwald,0.99067885,0.026017666
E1044617,Brigitte P.,"Wunderschöne Kuscheldecke, die ihre Farben sehr lange hält!","Such a wonderfully fluffy blanket!
A must-have for all Harry Potter fans.",5.0,1,We are very pleased to hear that! Best wishes from the Elbenwald ❤,2023-12-01 05:49:39.467,user,wonder fluffi blanket musthav harri potter fan,pleas hear best wish elbenwald,wonder fluffi blanket musthav harri potter fan pleas hear best wish elbenwald,0.92971694,0.077534616
E1064128,Antje W.,"Richtig süß und kuschelig, die Verpackung ist","Really cute and cuddly, the packaging is also great, Grogu can sleep in it directly 😊",5.0,1,Thank you for your feedback on the article and enjoy it ❤ Greetings from the Elven Forest,2023-12-01 05:49:53.350,user,realli cute cuddli packag also great grogu sleep directli,thank feedback articl enjoy greet elven forest,realli cute cuddli packag also great grogu sleep directli thank feedback articl enjoy greet elven forest,0.9861987,0.0057510706
E1062276,Manuel S.,Spitze,Simply awesome,5.0,1,Thank you for your review.❤ Greetings from Elbenwald.,2023-12-01 07:14:32.693,user,simpli awesom,thank review greet elbenwald,simpli awesom thank review greet elbenwald,0.99848914,0.02522583
E1062951,Manuel S.,"Auch ale Geschenke bestellt.
Die Begeisterung war sehr","Even the gifts were ordered.
The enthusiasm was very great.",5.0,1,We are very pleased to hear that you are satisfied and that the recipient liked the lamp! Thank you for your feedback ❤️,2023-12-01 07:16:07.083,user,even gift order enthusiasm great,pleas hear satisfi recipi like lamp thank feedback,even gift order enthusiasm great pleas hear satisfi recipi like lamp thank feedback,0.9872948,0.012218385
E1072300,Andreas  N.,Gute Ware schnelle Lieferung.,Price and processing good. Great figure.,5.0,1,Thank you for your review. Greetings from the Elbenwald.,2023-12-01 07:51:26.846,user,price process good great figur,thank review greet elbenwald,price process good great figur thank review greet elbenwald,0.9895923,0.035952765
